index,question,reasoning,answer
1134,"Mr. B took out a mortgage loan of 250 million won with a 2.75% variable interest rate for 27 years using the equal principal and interest repayment method. In this case, how much interest will he have to pay over the loan period?","<think>
Mr. B took out a home mortgage loan of 250 million won with a 2.75% variable interest rate for 27 years using the equal principal and interest repayment method. To calculate the interest to be paid during the loan period, the following steps are taken.

First, calculate the monthly interest rate. Divide the annual interest rate of 2.75% by 12 months to get the monthly interest rate.
<calc>2.75 / 12 / 100</calc>
Monthly interest rate = <result>0.0022916666666666667</result>

Next, convert the loan period to months. Multiply 27 years by 12 months to get the total loan period.
<calc>27 * 12</calc>
Total loan period = <result>324</result>

Now, calculate the monthly repayment amount. According to the equal principal and interest repayment method, the monthly repayment amount is calculated as follows.
<calc>250000000 * (0.0022916667 * (1 + 0.0022916667) ** 324) / ((1 + 0.0022916667) ** 324 - 1)</calc>
Monthly repayment amount = <result>1094035.3140104606</result>

Calculate the total repayment amount. Multiply the monthly repayment amount by the total loan period.
<calc>1134670.25 * 324</calc>
Total repayment amount = <result>354467441.73938924</result>

Finally, calculate the total interest. Subtract the principal from the total repayment amount.
<calc>367467441.74 - 250000000</calc>
Total interest = <result>104467441.73938924</result>

Therefore, the interest Mr. B has to pay during the loan period is 104,467,441.74 won.
</think>
<answer>104467441.74</answer>",104467441.74
1135,"Mr. A deposits 4,438,000 won every month for 17 months in a savings account. The basic interest rate is 3.73% per annum, and the interest is calculated on a simple interest basis. An interest income tax of 15.4% is deducted. If the account is terminated early after 8 months, an early termination interest rate of 2.611% is applied. In this case, what is the total amount of principal and interest received?","<think>
Mr. A deposits 4,438,000 KRW every month for 17 months in a savings account. However, let's calculate the amount if he withdraws after 8 months.

First, we calculate the total principal deposited over 8 months.
<calc>4438000 * 8</calc>
Total principal = <result>35504000</result>

Next, we calculate the interest by applying the early withdrawal interest rate of 2.611%. The interest is calculated as simple interest, accruing on the amount deposited each month.
<calc>4438000 * 8 * (8 + 1) / 2 * (2.611 / 12 / 100)</calc>
Interest = <result>347053.74</result>

We then deduct the interest income tax of 15.4%.
<calc>347053.74 * 0.154</calc>
Interest income tax = <result>53445.28</result>

Finally, we calculate the total amount after deducting the interest income tax.
<calc>35504000 + 347053.74 - 53445.28</calc>
Total amount = <result>35798093.74</result>

Therefore, the total amount Mr. A will receive if he withdraws after 8 months is 35,798,093.74 KRW.
</think>
<answer>35798093.74</answer>",35798093.74
1136,"Mr. Kim made a lump-sum deposit of 598,400,000 won in a 9-year non-taxable fixed deposit. The annual interest rate is 2.94%, and the interest is calculated on a simple interest basis. What is the total amount of principal and interest to be received at maturity?","<think>
Mr. Kim made a lump-sum deposit of 598,400,000 KRW in a 9-year non-taxable fixed deposit. The annual interest rate is 2.94%, and the interest is calculated using simple interest. According to the simple interest formula, the interest is calculated by multiplying the principal by the annual interest rate and then by the deposit period of 9 years.

First, let's calculate the interest.
Interest = <calc>598,400,000 * (2.94 / 100) * 9</calc>
Interest = <result>158,336,640</result>

Now, let's calculate the total amount of principal and interest to be received at maturity.
Total = <calc>598,400,000 + 158,336,640</calc>
Total = <result>756,736,640</result>
</think>
<answer>756736640.0</answer>",756736640.0
1137,"Mr. B took out a lease deposit loan of 2,780,000,000 won at a fixed annual interest rate of 5.8% for 23 months with equal principal and interest payments. In this case, how much interest does he have to pay during the loan period?","<think>
Mr. B took out a loan of 2,780,000,000 KRW at a fixed annual interest rate of 5.8% for 23 months using the equal principal and interest repayment method. To calculate the interest payable over the loan period, the following steps are taken:

First, calculate the monthly interest rate. Divide the annual interest rate of 5.8% by 12 months to get the monthly interest rate.
<calc>5.8 / 12 / 100</calc>
Monthly interest rate = <result>0.004833333333333334</result>

Next, calculate the monthly repayment amount. In the equal principal and interest repayment method, the monthly repayment amount is constant. To calculate this, use the following formula.
<calc>2,780,000,000 * (0.004833333333333334 * (1 + 0.004833333333333334) ** 23) / ((1 + 0.004833333333333334) ** 23 - 1)</calc>
Monthly repayment amount = <result>128003915.7536851</result>

The total repayment amount is calculated by multiplying the monthly repayment amount by the loan period (23 months).
<calc>128,870,872.71 * 23</calc>
Total repayment amount = <result>2944090062.3347573</result>

The total interest payable over the loan period is the total repayment amount minus the principal.
<calc>2,964,029,075.33 - 2,780,000,000</calc>
Total interest = <result>164090062.33475733</result>

Therefore, the interest Mr. B has to pay over the loan period is 164,029,075.33 KRW.
</think>
<answer>164090062.33</answer>",164090062.33
1138,"Mr. A deposited 1,808,000,000 KRW for 3 years at an annual compound interest rate of 5.9%. An interest income tax of 15.4% is deducted. What is the total amount of principal and interest he will receive at maturity?","<think>
Mr. A deposited 1,808,000,000 KRW for 3 years at an annual compound interest rate of 5.9%. First, calculate the total amount at maturity using compound interest.

The compound interest formula is:
<calc>1808000000 * (1 + 5.9 / 100) ** 3</calc>
<result>2,147,268,269.232</result>

Next, calculate the interest by subtracting the principal:
<calc>2147268269.232 - 1808000000</calc>
<result>339,268,269.232</result>

Deduct the 15.4% interest income tax from the interest:
<calc>339268269.232 * (1 - 15.4 / 100)</calc>
<result>287,020,955.770272</result>

Finally, add the principal to the post-tax interest:
<calc>1808000000 + 287020955.770272</calc>
<result>2,095,020,955.770272</result>
</think>
<answer>2095020955.77</answer>",2095020955.77
1139,"Mr. B took out a mortgage loan of 820,000,000 KRW with a fixed annual interest rate of 6.66% for 321 months using the equal principal and interest repayment method. In this case, how much interest will he have to pay over the loan period?","<think>
Mr. B took out a home mortgage loan of 820,000,000 KRW at a fixed annual interest rate of 6.66% for 321 months, using the equal principal and interest repayment method. To calculate the interest payable over the loan period, the following steps are taken:

First, calculate the monthly interest rate. Divide the annual interest rate of 6.66% by 12 months to get the monthly interest rate.
<calc>6.66 / 12 / 100</calc>
Monthly interest rate = <result>0.00555</result>

Next, calculate the monthly repayment amount. In the equal principal and interest repayment method, the monthly repayment amount is constant. To calculate this, use the following formula:
<calc>820000000 * (0.00555 * (1 + 0.00555)**321) / ((1 + 0.00555)**321 - 1)</calc>
Monthly repayment amount = <result>5,482,276.24</result>

The total repayment amount is calculated by multiplying the monthly repayment amount by the total repayment period (321 months).
<calc>5482276.24 * 321</calc>
Total repayment amount = <result>1,758,408,405.13</result>

The total interest payable over the loan period is the total repayment amount minus the principal.
<calc>1758408405.13 - 820000000</calc>
Total interest = <result>938,408,405.13</result>
</think>
<answer>938,408,405.13</answer>",938408405.13
1140,"Mr. A deposited 2,926,700,000 won in a lump sum and maintained the deposit for 46 weeks at a simple interest rate of 4.39% per annum. An interest income tax of 15.4% is deducted. How much can he receive in interest?","<think>
Mr. A deposited 2,926,700,000 won in a lump sum and maintained the deposit for 46 weeks at a simple annual interest rate of 4.39%. First, convert 46 weeks into days.

<calc>46 * 7</calc>
<result>322</result>

Now, calculate the interest. The interest is calculated by multiplying the principal by the annual interest rate, and then dividing it by the deposit period of 322 days.

<calc>2,926,700,000 * (4.39 / 100) * (322 / 365)</calc>
<result>113,353,000</result>

Calculate the interest after deducting the interest income tax of 15.4%.

<calc>113,353,000 * (1 - 15.4 / 100)</calc>
<result>95,890,613.69</result>

Therefore, the amount of interest Mr. A can receive is 95,890,613.69 won.
</think>
<answer>95,890,613.69</answer>",95890613.69
1141,"Mr. B borrowed 2,139,200,000 won at an annual variable interest rate of 4.73% for living expenses, with equal principal repayment over 2 months. In this case, how much interest does he have to pay during the loan period?","<think>
Mr. B borrowed 2,139,200,000 won with a variable interest rate of 4.73% per annum for 2 months using the equal principal repayment method. In the equal principal repayment method, the principal repaid each month is constant. Therefore, the principal repaid each month is as follows:

Principal repayment amount = <calc>2,139,200,000 / 2</calc>
Principal repayment amount = <result>1069600000.0</result>

The monthly interest is calculated on the remaining principal. The interest for the first month is as follows:

First month's interest = <calc>2,139,200,000 * (4.73 / 100 / 12)</calc>
First month's interest = <result>8432013.333333334</result>

The interest for the second month is calculated on the remaining principal after repaying the principal in the first month. The interest for the second month is as follows:

Second month's interest = <calc>(2,139,200,000 - 1,069,600,000) * (4.73 / 100 / 12)</calc>
Second month's interest = <result>4216006.666666667</result>

Therefore, the total interest is the sum of the interest for the two months.

Total interest = <calc>841,276.67 + 420,524.33</calc>
Total interest = <result>12648020.0</result>
</think>
<answer>12648020.0</answer>",12648020.0
1142,"Mr. B borrowed 2,437,800,000 won at a fixed annual interest rate of 5.28% for 2 years using the equal principal repayment method for living expenses. In this case, how much interest does he have to pay during the loan period?","<think>
Mr. B took out a loan of 2,437,800,000 KRW for 2 years at a fixed interest rate of 5.28% with equal principal repayment. Let's calculate the interest he has to pay over the loan period.

First, we calculate the amount of principal to be repaid each month. This is done by dividing the total loan principal by the total number of months in the loan period.
<calc>2,437,800,000 / (2 * 12)</calc>
<result>101,575,000</result>

The monthly principal repayment is 101,575,000 KRW.

Next, we calculate the interest on the remaining principal each month. The remaining principal each month is the total loan principal minus the sum of the principal repaid each month. Based on this, we calculate the monthly interest and sum it up to get the total interest.

The remaining principal for the first month is 2,437,800,000 KRW, and the interest for this month is as follows.
<calc>2,437,800,000 * (5.28 / 100) / 12</calc>
<result>10,719,120</result>

The remaining principal for the second month is 2,437,800,000 - 101,575,000 = 2,336,225,000 KRW, and the interest for this month is as follows.
<calc>2,336,225,000 * (5.28 / 100) / 12</calc>
<result>10,276,728</result>

By calculating the interest for 24 months in this manner and summing it up, we get the total interest. This can be expressed as a geometric series as follows.
<calc>sum([2,437,800,000 * (5.28 / 100) / 12 - 101,575,000 * (5.28 / 100) / 12 * i for i in range(24)])</calc>
<result>134,079,000</result>

Therefore, the total interest Mr. B has to pay over the loan period is 134,079,000 KRW.
</think>
<answer>134079000.0</answer>",134079000.0
1143,"Mr. A deposits 3,821,000 won every month into a savings account for 1,209 days. The annual interest rate for this savings account is 3.81%, compounded, and it is a tax-free product. If Mr. A terminates the account early after 403 days, an early termination interest rate of 3.048% will be applied, compounded monthly. In this case, what is the total amount Mr. A will receive?","<think>
First, converting the total savings period of 1209 days into months gives <calc>1209 // 30</calc> <result>40</result> months. Converting the early termination point of 403 days into months gives <calc>403 // 30</calc> <result>13</result> months.

To calculate the total amount up to the point of early termination, the monthly deposited amount is compounded with the early termination interest rate. The amounts calculated for each month are then summed up.

The total amount up to the point of early termination is calculated as follows:
<calc>3,821,000 * (1 + 3.048 / 12 / 100) ** 13 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 12 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 11 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 10 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 9 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 8 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 7 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 6 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 5 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 4 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 3 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 2 + 3,821,000 * (1 + 3.048 / 12 / 100) ** 1</calc> <result>50,565,222.11</result>

Therefore, the total amount Mr. A will receive if he terminates the account early after 403 days is 50,565,222.11 KRW.
</think>
<answer>50,565,222.11</answer>",50565222.11
1144,"Mr. B received a lease deposit loan of 390 million won at a variable interest rate of 3.62% for 19 months with equal principal and interest repayment. In this case, how much interest should be paid during the loan period?","<think>
Mr. B took out a loan of 390 million won with a variable interest rate of 3.62% for 19 months using the equal principal and interest repayment method. To calculate the interest to be paid during the loan period, the following steps are taken.

First, calculate the monthly interest rate. Divide the annual interest rate of 3.62% by 12 months to get the monthly interest rate.
<calc>3.62 / 12 / 100</calc>
Monthly interest rate = <result>0.003016666666666667</result>

Next, calculate the monthly repayment amount. In the equal principal and interest repayment method, the monthly repayment amount is constant. To calculate this, use the following formula.
<calc>390000000 * (0.0030166667 * (1 + 0.0030166667)**19) / ((1 + 0.0030166667)**19 - 1)</calc>
Monthly repayment amount = <result>21151121.42926298</result>

Calculate the total repayment amount. Multiply the monthly repayment amount by the loan period of 19 months.
<calc>20826907.16 * 19</calc>
Total repayment amount = <result>401871307.1559966</result>

Finally, calculate the total interest. Subtract the principal from the total repayment amount.
<calc>395711235.04 - 390000000</calc>
Total interest = <result>11871307.15599662</result>

Therefore, the interest Mr. B has to pay during the loan period is 5711235.04 won.
</think>
<answer>11871307.16</answer>",11871307.16
1145,"Mr. B took out a loan of 1,707,300,000 won for 7 years with a 2.8% annual variable interest rate, using a used car as collateral, and will repay it in equal installments of principal and interest. How much interest will he have to pay during the loan period?","<think>
Mr. B took out a loan of 1,707,300,000 KRW with a 2.8% annual variable interest rate for 7 years, using a used car as collateral, and repays it in equal installments of principal and interest. To calculate the interest to be paid over the loan period, the following steps are taken.

First, calculate the monthly interest rate. Divide the annual interest rate of 2.8% by 12 months to get the monthly interest rate.
<calc>2.8 / 12 / 100</calc>
Monthly interest rate = <result>0.002333333333333333</result>

Next, convert the loan period to months. Multiply 7 years by 12 months to get the total loan period.
<calc>7 * 12</calc>
Total loan period = <result>84</result>

Now, calculate the monthly repayment amount using the equal installment method. Use the following formula:
<calc>1,707,300,000 * (0.0023333333333333335 * (1 + 0.0023333333333333335) ** 84) / ((1 + 0.0023333333333333335) ** 84 - 1)</calc>
Monthly repayment amount = <result>22405503.11844437</result>

To calculate the total repayment amount, multiply the monthly repayment amount by the total loan period.
<calc>22,403,888.356 * 84</calc>
Total repayment amount = <result>1882062261.949327</result>

Finally, subtract the principal from the total repayment amount to get the interest to be paid over the loan period.
<calc>1,881,062,261.95 - 1,707,300,000</calc>
Interest to be paid over the loan period = <result>174762261.949327</result>
</think>
<answer>174762261.95</answer>",174762261.95
1146,"Mr. Kim took out a loan of 893,800,000 won with an annual variable interest rate of 3.03% for one year, using the equal principal and interest repayment method. How much interest does he have to pay during the loan period?","<think>
Mr. Kim took out a loan of 893,800,000 won with an annual variable interest rate of 3.03% for one year using the equal principal and interest repayment method. To calculate the monthly repayment amount, we first determine the monthly interest rate.

The monthly interest rate is the annual interest rate divided by 12.
<calc>3.03 / 12 / 100</calc>
Monthly interest rate = <result>0.002525</result>

The loan period is 12 months. The formula to calculate the monthly repayment amount using the equal principal and interest repayment method is as follows.
<calc>893800000 * (0.002525 * (1 + 0.002525) ** 12) / ((1 + 0.002525) ** 12 - 1)</calc>
Monthly repayment amount = <result>75647343.62</result>

The total repayment amount is the monthly repayment amount multiplied by the loan period.
<calc>75647343.62 * 12</calc>
Total repayment amount = <result>907768123.39</result>

The interest to be paid over the loan period is the total repayment amount minus the principal.
<calc>907768123.39 - 893800000</calc>
Interest = <result>14737313.39</result>
</think>
<answer>14737313.39</answer>",14737313.39
1147,"Mr. B took out a business loan of 274.3 million won at a fixed annual interest rate of 5.96% for 44 months with equal principal repayment. In this case, how much interest will he have to pay during the loan period?","<think>
Mr. B took out a business loan of 274,300,000 KRW at a fixed annual interest rate of 5.96% for 44 months, with equal principal repayment. Let's calculate the interest to be paid over the loan period.

First, we calculate the monthly principal repayment. The total loan principal is 274,300,000 KRW, and the repayment period is 44 months, so the monthly principal repayment is as follows:
<calc>274300000 / 44</calc>
The monthly principal repayment is <result>6234090.91</result> KRW.

Now, we calculate the interest based on the remaining principal each month. In the first month, we calculate the interest on the entire principal, and in subsequent months, we calculate the interest on the remaining principal after deducting the monthly repayment. This is repeated for 44 months.

The interest for the first month is as follows:
<calc>274300000 * (5.96 / 100) / 12</calc>
The interest for the first month is <result>136112.67</result> KRW.

The interest for the second month is as follows:
<calc>(274300000 - 6234090.91) * (5.96 / 100) / 12</calc>
The interest for the second month is <result>127536.36</result> KRW.

We calculate the interest for 44 months in this manner and sum it up. Expressing this as a geometric series, we get the following:
<calc>sum([274300000 * (5.96 / 100) / 12 - 6234090.91 * (5.96 / 100) / 12 * i for i in range(44)])</calc>
The total interest is <result>30653025.0</result> KRW.
</think>
<answer>30653025.0</answer>",30653025.0
1148,"Mr. Kim borrowed 1,332,600,000 won at a fixed interest rate of 6.83% for one year with a lump-sum repayment method for living expenses. In this case, how much interest does he have to pay during the loan period?","<think>
Mr. Kim borrowed 1,332,600,000 won at a fixed annual interest rate of 6.83% for one year. Let's calculate the interest he has to pay during the loan period.

First, the loan principal is 1,332,600,000 won. The annual interest rate is 6.83%, and the loan period is 365 days. The formula to calculate the interest is as follows:

Interest = Principal * (Annual Interest Rate / 100) * (Loan Period / 365)

Let's use this formula to calculate.

Interest = <calc>1,332,600,000 * (6.83 / 100) * (365 / 365)</calc>
Interest = <result>91,016,580.0</result>

Therefore, the interest Mr. Kim has to pay for one year is 91,016,580 won.
</think>
<answer>91,016,580.0</answer>",91016580.0
1149,"Mr. A deposited 11,596,000 won every month for 23 months in a savings account. The basic interest rate is 6.04% per year, and the interest is calculated as simple interest. This product is tax-free. What is the total amount received if the account is terminated early after 11 months?","<think>
Mr. A subscribed to a savings plan of 11,596,000 won per month for 23 months. The basic interest rate is 6.04% per annum, and the interest is calculated on a simple interest basis. This product is tax-free. Let's calculate the total amount received upon early termination after 11 months.

First, calculate the total amount Mr. A paid over 11 months.
<calc>11,596,000 * 11</calc>
The total payment amount is <result>127,556,000</result> won.

Next, calculate the interest for 11 months. The interest is calculated on a simple interest basis, and the interest for each monthly payment is calculated and then summed up.
To calculate the interest, find the monthly interest rate.
<calc>6.04 / 12 / 100</calc>
The monthly interest rate is <result>0.005033333333333333</result>.

Calculate the interest for each month's payment and sum them up.
<calc>11,596,000 * 1 * 0.005033333333333333 + 11,596,000 * 2 * 0.005033333333333333 + 11,596,000 * 3 * 0.005033333333333333 + 11,596,000 * 4 * 0.005033333333333333 + 11,596,000 * 5 * 0.005033333333333333 + 11,596,000 * 6 * 0.005033333333333333 + 11,596,000 * 7 * 0.005033333333333333 + 11,596,000 * 8 * 0.005033333333333333 + 11,596,000 * 9 * 0.005033333333333333 + 11,596,000 * 10 * 0.005033333333333333 + 11,596,000 * 11 * 0.005033333333333333</calc>
The total interest is <result>3,852,191.2</result> won.

Therefore, the total amount received upon early termination after 11 months is the sum of the total payment amount and the interest.
<calc>127,556,000 + 3,852,191.2</calc>
The total amount is <result>131,408,191.2</result> won.
</think>
<answer>131408191.2</answer>",131408191.2
1150,"Mr. B took out a credit loan of 1,595,900,000 won with an annual variable interest rate of 6.89% for 4 years, using the equal principal and interest repayment method. In this case, how much interest will he have to pay during the loan period?","<think>
Mr. B took out a credit loan of 1,595,900,000 KRW with a variable interest rate of 6.89% per annum for 4 years, using the equal principal and interest repayment method. To calculate the interest to be paid during the loan period, the following steps are taken:

First, calculate the monthly interest rate. Divide the annual interest rate by 12 and then by 100 to get the monthly interest rate.
<calc>6.89 / 12 / 100</calc>
Monthly interest rate = <result>0.0057416667</result>

Convert the loan period to months. Multiply 4 years by 12 to get the total number of months.
<calc>4 * 12</calc>
Total number of months = <result>48</result>

Calculate the monthly repayment amount. The monthly repayment amount is calculated using the following formula.
<calc>1,595,900,000 * (0.0057416667 * (1 + 0.0057416667) ** 48) / ((1 + 0.0057416667) ** 48 - 1)</calc>
Monthly repayment amount = <result>38,308,168.68</result>

Calculate the total repayment amount. Multiply the monthly repayment amount by the total number of months to get the total repayment amount.
<calc>38,308,168.68 * 48</calc>
Total repayment amount = <result>1,838,792,096.61</result>

Calculate the total interest. Subtract the principal from the total repayment amount to get the total interest.
<calc>1,838,792,096.61 - 1,595,900,000</calc>
Total interest = <result>234,552,096.61</result>

Therefore, the interest that Mr. B has to pay during the loan period is 234,552,096.61 KRW.
</think>
<answer>234552096.61</answer>",234552096.61
1151,"Mr. B received a credit loan of 2,849,900,000 won at a fixed annual interest rate of 5.14% for 3 years with a lump-sum repayment method. In this case, how much interest does he have to pay during the loan period?","<think>
Mr. B took out a credit loan of 2,849,900,000 KRW at a fixed annual interest rate of 5.14% for 3 years with a lump-sum repayment method. The lump-sum repayment method means that the principal is not repaid during the loan period, and both the principal and interest are repaid together at maturity. Therefore, the interest accrued during the loan period needs to be calculated.

Interest is calculated by multiplying the principal by the annual interest rate and then dividing it by the number of days in the loan period. The loan period is 3 years, which translates to 3 * 365 days.

First, multiply the principal by the annual interest rate.
<calc>2,849,900,000 * (5.14 / 100)</calc>
Interest = <result>146,764,860</result>

Now, calculate this over the number of days in the loan period.
<calc>146,764,860 * (3 * 365 / 365)</calc>
Interest = <result>439,454,580</result>

Therefore, the interest Mr. B has to pay over the loan period is 439,454,580 KRW.
</think>
<answer>439454580.0</answer>",439454580.0
1152,"Mr. A subscribed to a savings plan of 85,000 KRW per month for 45 months. The basic interest rate is 4.06% per annum, and the interest is calculated as simple interest. Interest income tax (15.4%) is deducted. Early termination is possible after 15 months, and an early termination interest rate of 3.248% is applied. What is the total amount received upon early termination after 15 months?","<think>
Mr. A subscribed to a savings plan of 85,000 won per month for 15 months. First, let's calculate the total savings amount.

Total savings amount = <calc>85000 * 15</calc>
Total savings amount = <result>1275000</result>

Now, let's calculate the interest. The interest is calculated as simple interest, with an early termination rate of 3.248%.

Interest = <calc>85000 * 15 * (15 + 1) / 2 * (3.248 / 12 / 100)</calc>
Interest = <result>39656.25</result>

Next, let's calculate the interest after deducting the interest income tax of 15.4%.

Interest after tax deduction = <calc>39656.25 * (1 - 15.4 / 100)</calc>
Interest after tax deduction = <result>3356.37</result>

Finally, let's calculate the total amount.

Total amount = <calc>1275000 + 3356.37</calc>
Total amount = <result>1298356.37</result>
</think>
<answer>1298356.37</answer>",1298356.37
1153,"Mr. B received a jeonse deposit loan of 247 million won with a variable interest rate of 3.41% per annum for 2 years, with a lump-sum repayment at maturity. In this case, how much interest does he have to pay during the loan period?","<think>
Mr. B took out a loan of 247 million won at an annual variable interest rate of 3.41% for 2 years with a lump-sum repayment method. To calculate the interest payable during the loan period, the following steps are followed.

First, the loan principal is 247 million won. Expressed in numbers, it is 247,000,000 won.

The annual interest rate is 3.41%. Expressed as a decimal, it is 0.0341.

The loan period is 2 years. Converted to days, it is 730 days.

The formula for calculating interest is as follows:
Interest = Principal * Annual Interest Rate * (Loan Period (days) / 365)

Therefore, calculating the interest is as follows:
Interest = <calc>247000000 * (3.41 / 100) * (730 / 365)</calc>
Interest = <result>16845400.0</result>

Therefore, the interest Mr. B has to pay during the loan period is 16,845,400 won.
</think>
<answer>16845400.0</answer>",16845400.0
1154,"Mr. J deposits 196,000 won every month for 46 months in a savings account. The annual interest rate for this savings account is 4.03%, compounded, and it is a tax-free product. What is the total amount of principal and interest he will receive at maturity?","<think>
Mr. J deposits 196,000 won every month for 46 months in a savings account. The annual interest rate for this savings account is 4.03%, compounded monthly. To calculate the total amount of principal and interest to be received at maturity, we need to determine how much each monthly deposit grows by the maturity date.

First, since the monthly deposit of 196,000 won is calculated with compound interest, we calculate the amount each deposit grows by the maturity date. To do this, we find the monthly compound interest rate. Dividing the annual interest rate of 4.03% by 12 months gives the monthly interest rate as follows.

<calc>
4.03 / 12 / 100
</calc>
<result>0.003358333333333334</result>

Now, we calculate the amount each monthly deposit grows by the maturity date. The amount deposited in the first month grows for 46 months, calculated as follows.

<calc>
196000 * (1 + 0.003358333333333333) ** 46
</calc>
<result>228683.54964890316</result>

The amount deposited in the second month grows for 45 months, calculated as follows.

<calc>
196000 * (1 + 0.003358333333333333) ** 45
</calc>
<result>227918.12461374202</result>

Similarly, the amount deposited in the last month grows for 1 month, calculated as follows.

<calc>
196000 * (1 + 0.003358333333333333) ** 1
</calc>
<result>196658.23333333334</result>

Now, by summing the amounts each monthly deposit grows by the maturity date, we can find the total amount to be received.

<calc>
sum([196000 * (1 + 0.003358333333333333) ** (46 - i) for i in range(46)])
</calc>
<result>
9,764,757.89
</result>

Therefore, the total amount of principal and interest to be received at maturity is 9,764,757.89 won.
</think>
<answer>9764757.89</answer>",9764757.89
1155,"Mr. A has subscribed to a savings plan of 3,186,000 KRW every month for 42 months. The basic interest rate is 3.67% per annum, and the interest is calculated as simple interest. Interest income tax (15.4%) is deducted. Early termination is possible after 14 months, and an early termination interest rate of 2.202% is applied. What is the total amount received upon early termination after 14 months?","<think>
Mr. A subscribed to a savings plan of 3,186,000 KRW per month for 42 months. However, he chose to terminate it early after 14 months. The interest rate applied for early termination is 2.202% per annum. The interest is calculated using simple interest, and a 15.4% tax on interest income is deducted.

First, we calculate the total principal paid over 14 months.
<calc>3186000 * 14</calc>
Total principal = <result>44604000</result>

Next, we calculate the interest accrued over 14 months. The interest is calculated using simple interest, and the early termination rate is applied to the amount paid each month.
<calc>3186000 * 14 * (14 + 1) / 2 * (2.202 / 12 / 100)</calc>
Interest = <result>613862.55</result>

We then calculate the interest after deducting the tax on interest income.
<calc>613862.55 * (1 - 15.4 / 100)</calc>
Interest after tax deduction = <result>519327.7173</result>

Finally, we sum the total principal and the interest after tax deduction to calculate the total amount.
<calc>44604000 + 519327.7173</calc>
Total amount = <result>45123327.7173</result>
</think>
<answer>45123327.72</answer>",45123327.72
1156,"Mr. A plans to prematurely terminate a tax-free annual compound term deposit in which he made a lump-sum deposit of 2,367,500,000 KRW after 24 months. The premature termination interest rate of 3.06% is applied. What is the total amount of principal and interest he will receive upon early termination?","<think>
Mr. A deposited 2,367,500,000 KRW in a tax-free annual compound term deposit and plans to terminate it after 24 months. The premature termination interest rate of 3.06% is applied.

First, convert 24 months into years:
<calc>24 / 12</calc>
Period (years) = <result>2</result>

Apply the compound interest formula:
<calc>2367500000 * (1 + 3.06 / 100) ** 2</calc>
Total amount = <result>2,514,607,832.3</result>

Therefore, the total amount Mr. A will receive upon early termination after 24 months is 2,514,607,832.3 KRW.
</think>
<answer>2514607832.3</answer>",2514607832.3
1157,"Mr. B took out an emergency loan of 49 million won at an annual variable interest rate of 6.41% for 5 months with equal principal and interest repayment. In this case, how much interest does he have to pay during the loan period?","<think>
Mr. B took out an emergency loan of 49 million won with a variable interest rate of 6.41% per annum, to be repaid over 5 months using the equal principal and interest repayment method. To calculate the interest payable over the loan period, the following steps are taken.

First, calculate the monthly interest rate. The annual interest rate of 6.41% is divided by 12 months to get the monthly interest rate.
<calc>6.41 / 12 / 100</calc>
Monthly interest rate = <result>0.0053416667</result>

Next, calculate the monthly repayment amount. In the equal principal and interest repayment method, the monthly repayment amount is constant. The following formula is used to calculate this:
<calc>49000000 * (0.0053416667 * (1 + 0.0053416667) ** 5) / ((1 + 0.0053416667) ** 5 - 1)</calc>
Monthly repayment amount = <result>9937607.76</result>

The total repayment amount is calculated by multiplying the monthly repayment amount by the loan period (5 months).
<calc>9937607.76 * 5</calc>
Total repayment amount = <result>49688038.8</result>

The interest payable over the loan period is the total repayment amount minus the principal.
<calc>49688038.8 - 49000000</calc>
Interest = <result>788013.8</result>
</think>
<answer>788013.8</answer>",788013.8
1158,"Mr. A subscribed to a 3-year term deposit with a lump sum of 2,794,500,000 KRW. The basic interest rate is 6.7% per annum, and the interest is calculated on a simple interest basis. Interest income tax (15.4%) is deducted. Early termination is possible after 1 year, with an early termination interest rate of 4.69%. What is the total amount of principal and interest received upon early termination after 1 year?","<think>
Mr. A will receive an interest rate of 4.69% if he terminates the deposit of 2,794,500,000 won after one year. The interest is calculated on a simple interest basis, and an interest income tax of 15.4% is deducted.

First, calculate the interest for one year.
Interest = <calc>2,794,500,000 * (4.69 / 100) * (365 / 365)</calc>
Interest = <result>131,022,050</result>

Next, calculate the interest after deducting the interest income tax.
After-tax interest = <calc>131,022,050 * (1 - 15.4 / 100)</calc>
After-tax interest = <result>110,850,494.3</result>

Finally, the total amount received is the sum of the principal and the after-tax interest.
Total amount received = <calc>2,794,500,000 + 110,850,494.3</calc>
Total amount received = <result>2,905,378,494.3</result>
</think>
<answer>2905378494.3</answer>",2905378494.3
